0.510418554391115 0.463321912489336 0.429679276526918 0.409335014636885 1
0.274270085575377 0.666459556072739 0.447789183271114 0.687951305940914 3
0.261935655878701 0.222548291065032 0.227543716349252 0.150757198815878 1
0.218785395847425 0.605975196352127 0.515752131497913 0.7183066883698 3
0.775927274127416 0.642659881731028 0.407666917135974 0.441410565164752 2
0.397089129698557 0.803795620303801 0.271702444768862 0.69561059268665 3
0.513799110096409 0.39426042465892 0.565604287651874 0.62257944854639 3
0.846953099615488 0.401730298028899 0.403621469534132 0.486467026646618 2
0.673359808272999 0.151221845898374 0.440593036895118 0.562617524075013 2
0.750005878446971 0.553664761288774 0.730420192707536 0.451998605778418 2
0.699944497499737 0.429862656640655 0.362946020117945 0.662882880770082 2
0.328568264213587 0.6708553558377 0.27850281147838 0.541051690064402 3
0.498535095158819 0.438675040963603 0.689363043703644 0.712751670609421 3
0.463480860328678 0.297632597903031 0.469893068705227 0.323568861923245 1
0.548713166756949 0.542141487722194 0.355192706224075 0.094871510086644 1
0.261018772854871 0.546505004719232 0.539285510987049 0.655998639561506 3
0.502301051573136 0.580797292249135 0.482792440581769 0.446889490996337 1
0.424721841133695 0.36784359885636 0.229397513437148 0 1
0.400908473622216 0.500957867212939 0.394344137955245 0.377016973545775 1
0.45604007349172 0.369125041173051 0.512762414914873 0.350682998939917 1
0.795630242764254 0.814353876037918 0.339532079077358 0.640204049061664 2
0.343164878316725 0.833032497262312 0.663909939661669 0.815175626179098 3
0.399026197349166 0.445665937396871 0.559185577902989 0.791621169753654 3
0.75798350679031 0.455494939360141 0.539397579109746 0.520102479427943 2
0.455036104908279 0.531429948797776 0.512767087404697 0.918885739148011 3
0.510644378950194 0.314257663064551 0.648647036595018 0.301683880907091 1
0.80246029951199 0.606094775809533 0.666855976586971 0.472534933102556 2
0.313772558367091 0.631349942883374 0.592442052037303 0.755863831251283 3
0.318925793893947 0.187619112072635 0.391414208805576 0.292441275526994 1
0.389555074231809 0.133965342765223 0.0900266128250623 0.166537641108979 1
0.776002312635872 0.610793049066981 0.533909302485766 0.3870177746155 2
0.280345835199734 0.820873769176255 0.357046526746429 0.872610554646833 3
0.790218258455524 0.699125685592289 0.710549859565809 0.490324906584847 2
0.52997295023414 0.415747298025488 0.479268798721711 0.348734630838816 1
0.87056097079633 0.806796057460494 0.543920953743821 0.646382855271183 2
0.469499895224231 0.222963385200286 0.318779213102297 0.200687206250007 1
