-0.976715579099502 -4.41280661986789 2.50443518403587
2.12933355774677 -5.8391398174074 6.18084840529624
3.31892861279683 -4.18473219797531 6.47405216300793
2.66571841682527 -3.47558636049795 4.54624922040821
0.28030653692719 -3.52300232037274 3.70325614602468
1.43844318661308 -4.76449042308434 4.66296118909525
-0.915336306257419 -3.18188081371099 2.19959711779699
1.4107316377337 -2.14915272632257 3.29291332007361
-0.407616743688203 -3.4912107794104 3.04399094616059
1.71314730309186 -3.77085025480668 4.36058867940669
-1.13589719329685 -3.6904627866813 1.12745786022869
1.94641388097487 -1.66489921671586 4.48662923475482
3.05016141519066 -6.30730009707114 7.32865004862256
2.16825004654168 -4.81569730053517 5.30200727975784
0.432910609712444 -4.75828601678798 4.55377412349768
1.20316111630478 -3.48681573264969 3.94389694197139
0.524166505433801 -4.44873627982624 3.76725229339207
0.0971249007044976 -3.91487200630949 3.40751585522455
-0.437013709061226 -5.04230515974599 3.23318664633746
0.31561113185071 -3.41713661560555 3.22456050898184
-0.138042839960663 -3.59521486518003 2.95566097783077
0.0899362836201511 -3.17584707620714 4.2942308003773
1.49350054991488 -5.27996183022604 6.22717450135903
2.83075053090311 -4.13665534587439 6.58456170748885
2.76796840752624 -5.6455967023139 7.61080180686385
0.126891042460148 -2.27070688013253 2.85618620410022
-1.33734691000318 -2.15256018027911 1.43206758340923
2.50289518765531 -3.97751055275296 6.07766974704678
-0.394602509156187 -5.09644158939233 3.995109816991
-0.861780075057289 -4.28364507345151 2.727302861112
-0.210946189147299 -2.29537163176132 3.43346602538318
-1.58924981848152 -1.97221704401179 1.63038150124527
0.972090791369382 -5.70441997349976 5.10901424201214
0.702812053006229 -4.57750592273617 4.610232393184
2.65073161861322 -3.48990022632376 5.24527034944181
0.626511435261749 -4.03607367619654 3.58784082853331
1.57059324066267 -2.98988475478433 3.85532354544658
-0.251858497297978 -3.39024178210079 2.35065243630158
3.30852690431916 -6.49766615172674 7.87901876420997
1.73439787400471 -3.56820194120517 4.07280087674399
-0.921907894468249 -3.64361717172807 2.02664719517859
0.122677348334312 -4.60468002123493 2.83016606897879
1.20809601419309 -5.74135679517335 5.72010062976271
1.70850881242606 -6.168659391658 4.61791853702432
0.270330655371615 -2.08755937992411 2.71257654792874
2.00905906337094 -3.27112897300876 4.70612149701398
-2.06578683756283 -3.04764880970699 1.30244520406581
-0.140406648388448 -5.47921979385836 4.23987206034259
-1.95021674430097 -3.22809266915292 1.10997908099755
-0.330182293643485 -5.29418376042001 4.2927911548771
0.342705344837267 -3.89046694089939 4.38831143721873
1.34654302452188 -5.2886532257241 4.54288636567504
-0.198750818114033 -3.17238101198866 2.47863487854704
2.04689947644732 -6.73566656474099 7.20586265507639
1.61515341813343 -5.19864511335161 4.95390602606078
1.31641737586873 -3.19645469917356 4.08555420635725
-3.03121510628254 -5.98729208349314 1.85092408222199
0.778012680776058 -2.73400714120941 4.25927531250349
0.182032277090279 -3.79812410870547 2.7031638477633
0.901829694399922 -2.53389032041134 4.173067307598
1.90299197747393 -3.30751320475169 4.71082752226601
2.82676650951735 -6.14947331865825 6.42642827324412
3.71313721751501 -4.46600958607755 7.15338132754988
-1.17926478256291 -3.45982023537576 2.92368502995276
2.7793919631027 -1.51130474884925 4.44391741173029
